time,pressure_kPa,dx_px,dy_px,tip_disp_px,tip_disp_mm,curvature_1_per_mm,base_x,base_y,mid_x,mid_y,tip_x,tip_y
1776764886.413823,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.4710622,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.5284445,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.5817485,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.6390681,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.6968272,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.7537503,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.810974,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.8683195,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.9219828,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764886.9790332,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.0363498,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.093697,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.1509218,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.204221,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.261787,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.3189604,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.3769398,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.4335873,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.4909484,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.5442874,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.6015773,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.659013,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.7161756,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.7737432,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.8272104,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.8841982,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.9414682,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764887.9987843,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.0561144,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.1134686,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.1668334,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.2241669,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.2814434,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.338749,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.3960922,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.4494274,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.5069,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.5640392,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.621378,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.6786852,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.7328727,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.7895176,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.8466954,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.9043381,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764888.961296,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764889.0186327,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764889.0720487,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
1776764889.1293774,0.8300000000000053,2,0,2.0,0.24330900243309,0.03305563343780528,188,365,204,300,258,217
