time,pressure_kPa,dx_px,dy_px,tip_disp_px,tip_disp_mm,curvature_1_per_mm,base_x,base_y,mid_x,mid_y,tip_x,tip_y
1776753290.7574756,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753290.8155694,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753290.872143,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753290.9257557,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753290.9828527,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753291.0398479,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753291.0972292,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753291.154501,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753291.2119405,0.0,7,5,8.602325267042627,1.046511589664553,0.04522824971086837,284,365,374,221,553,219
1776753291.2653284,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.3225057,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.3797836,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.4371817,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.4944139,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.551791,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.6050785,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.6626036,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.7198226,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.7772846,0.0,7,5,8.602325267042627,1.046511589664553,0.04508161266604023,284,365,375,221,553,219
1776753291.834496,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753291.8879824,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753291.9455342,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.0027695,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.059836,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.1171772,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.1751463,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.2277007,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.2862232,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.3431032,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.4006035,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.4582164,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.5152986,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.5685327,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.6258304,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.6827962,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.740598,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.7979255,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.8554397,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.9082704,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753292.9658134,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.0228043,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.0802138,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.1373663,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.1909838,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.2480187,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.3049705,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.3628583,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.4201787,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.4775608,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.5306513,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.5884304,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.6458442,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.7027357,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.7600045,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.8175423,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.872092,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.9281006,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753293.984985,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.0426588,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.0995224,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.153603,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.2106628,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.2679713,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.3252912,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.38225,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.4400334,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.493137,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.5507894,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.6083136,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.665958,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.7225716,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.7799013,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.833316,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.889966,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753294.9481318,0.0,8,6,10.0,1.21654501216545,0.045186085369237905,284,365,375,221,554,220
1776753295.005701,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.0625558,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.119825,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.1733952,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.2474065,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.3278453,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.4221535,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.5008333,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.564406,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.6304696,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.7112832,0.0,9,6,10.816653826391969,1.315894626081748,0.045057405487228405,284,365,375,221,555,220
1776753295.7917223,0.0,-18,6,18.973665961010276,2.3082318687360432,0.04450822287640185,284,365,402,221,528,220
1776753295.8713808,0.0,-41,6,41.43669871020132,5.040960913649795,0.043892986936791334,284,365,425,221,505,220
1776753295.9537191,0.0,-60,6,60.29925372672534,7.335675635854663,0.04286206763068996,284,365,445,221,486,220
1776753296.030587,0.0,-77,6,77.23341245859851,9.395792269902493,0.03585752038039804,284,365,462,221,469,220
1776753296.1121626,0.0,-91,6,91.19758768739445,11.094597042262096,0.04673672896028309,284,365,476,221,455,220
1776753296.194175,0.0,-103,6,103.1746092796091,12.551655630122761,0.0454333443028471,284,365,488,221,443,220
1776753296.2714164,0.0,-113,6,113.1591799192624,13.766323591151142,0.045148432425285163,284,365,498,221,433,220
1776753296.3531318,0.0,-122,6,122.14745187681976,14.859787332946441,0.0452182297360318,284,365,506,221,424,220
1776753296.4303985,0.0,-129,6,129.1394595001853,15.710396532869256,0.045066627136144746,284,365,514,221,417,220
1776753296.4950829,0.0,-135,6,135.1332675546625,16.43957026212439,0.04509069575445309,284,365,520,221,411,220
1776753296.5758433,0.0,-140,6,140.12851244482687,17.04726428769183,0.04512349328091887,284,365,525,221,406,220
1776753296.6556475,0.0,-145,6,145.1240848377691,17.65499815544636,0.04516431876652345,284,365,530,221,401,220
1776753296.733904,0.0,-149,6,149.12075643584967,18.141211245237184,0.0452008170356764,284,365,534,221,397,220
1776753296.8156369,0.0,-152,6,152.11837495845134,18.505885031441768,0.04522952960273456,284,365,537,221,394,220
1776753296.8994288,0.0,-155,6,155.11608556174951,18.870570019677555,0.04525877220534909,284,365,540,221,391,220
1776753296.976328,0.0,-157,6,157.1146078504478,19.113699251879293,0.04514344468807198,284,365,543,221,389,220
1776753297.0882983,0.0,-159,6,159.11316727411344,19.35683300171696,0.04516337483143015,284,365,545,221,387,220
1776753297.1660457,0.0,-161,6,161.11176245079065,19.59997110106942,0.04531666777898512,284,365,546,221,385,220
1776753297.2473996,0.0,-162,6,162.11107303327555,19.721541731542036,0.04519259203858757,284,365,548,221,384,220
1776753297.3268921,0.0,-163,6,163.11039206623224,19.843113390052583,0.04520207032750779,284,365,549,221,383,220
1776753297.3918717,0.0,-164,6,164.1097193952875,19.964686057820863,0.04521138475327701,284,365,550,221,382,220
1776753297.4712725,0.0,-165,6,165.10905486980417,20.086259716521187,0.04522051513273855,284,365,551,221,381,220
1776753297.553153,0.0,-166,6,166.10839834276894,20.207834348268726,0.04522944120538894,284,365,552,221,380,220
1776753297.6323116,0.0,-166,6,166.10839834276894,20.207834348268726,0.04509781602299304,284,365,553,221,380,220
1776753297.7095056,0.0,-167,6,167.10774967068403,20.32940993560633,0.04523814262665928,284,365,553,221,379,220
1776753297.7746005,0.0,-167,6,167.10774967068403,20.32940993560633,0.0451067933812884,284,365,554,221,379,220
1776753297.8385003,0.0,-167,6,167.10774967068403,20.32940993560633,0.0451067933812884,284,365,554,221,379,220
1776753297.9192667,0.0,-168,6,168.1071087134628,20.450986461491823,0.045347142613462,284,365,555,222,378,220
1776753297.9988062,0.0,-168,6,168.1071087134628,20.450986461491823,0.045347142613462,284,365,555,222,378,220
1776753298.0792634,0.0,-168,6,168.1071087134628,20.450986461491823,0.045347142613462,284,365,555,222,378,220
1776753298.1591978,0.0,-168,6,168.1071087134628,20.450986461491823,0.045347142613462,284,365,555,222,378,220
1776753298.2399042,0.0,-169,6,169.10647533432893,20.57256390928576,0.0453517377618234,284,365,556,222,377,220
1776753298.3205051,0.0,-169,6,169.10647533432893,20.57256390928576,0.0453517377618234,284,365,556,222,377,220
