time,pressure_kPa,dx_px,dy_px,tip_disp_px,tip_disp_mm,curvature_1_per_mm,base_x,base_y,mid_x,mid_y,tip_x,tip_y
1776755595.4482105,2.3353372,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.5052915,2.30360116,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.5631697,2.8540803479999997,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.6169224,3.1312241043999998,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.674304,3.2773672313199995,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.7316117,3.2792101693959994,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.7883904,3.2587630508188,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.845665,3.6096289152456396,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.8993394,4.554888674573692,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755595.956592,4.838466602372107,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.0138617,4.923539980711632,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.0706787,4.94906199421349,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.1245348,4.956718598264047,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.182066,4.742015579479213,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.2392464,4.481604673843764,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.2957454,4.305481402153129,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.3531957,4.252644420645939,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.4103808,4.215793326193781,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.464407,4.127737997858134,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.5217116,4.458321399357439,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.5788927,5.047496419807231,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.6356795,5.399248925942169,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.6889846,5.38577467778265,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.7463207,5.087732403334795,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.8040497,4.998319721000438,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.8613825,4.971495916300132,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.9183915,4.96344877489004,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
1776755596.9765303,4.576034632467012,0,0,0.0,0.0,0.044458133326586546,189,367,273,225,438,207
